id	hate_type	hate_severity	to_whom	model
701687	None	Little to None	None	csebuetnlp/banglabert
620417	Political Hate	Mild	Organization	csebuetnlp/banglabert
108161	None	Little to None	Individual	csebuetnlp/banglabert
591215	None	Little to None	None	csebuetnlp/banglabert
509928	None	Little to None	None	csebuetnlp/banglabert
518621	None	Little to None	None	csebuetnlp/banglabert
8790	None	Little to None	None	csebuetnlp/banglabert
594124	None	Little to None	None	csebuetnlp/banglabert
463420	None	Little to None	None	csebuetnlp/banglabert
20565	None	Little to None	None	csebuetnlp/banglabert
928840	None	Little to None	None	csebuetnlp/banglabert
880456	None	Little to None	None	csebuetnlp/banglabert
796064	None	Little to None	None	csebuetnlp/banglabert
937684	Abusive	Little to None	Individual	csebuetnlp/banglabert
258606	None	Little to None	None	csebuetnlp/banglabert
40587	None	Little to None	None	csebuetnlp/banglabert
109238	Political Hate	Little to None	Organization	csebuetnlp/banglabert
352039	None	Little to None	None	csebuetnlp/banglabert
775267	None	Little to None	None	csebuetnlp/banglabert
484826	None	Little to None	None	csebuetnlp/banglabert
3714	None	Little to None	None	csebuetnlp/banglabert
757020	None	Little to None	None	csebuetnlp/banglabert
420865	None	Little to None	None	csebuetnlp/banglabert
63866	Profane	Severe	Organization	csebuetnlp/banglabert
3878	None	Little to None	None	csebuetnlp/banglabert
897956	None	Little to None	None	csebuetnlp/banglabert
207797	Abusive	Little to None	Society	csebuetnlp/banglabert
74785	Abusive	Little to None	None	csebuetnlp/banglabert
410875	None	Little to None	None	csebuetnlp/banglabert
502966	None	Little to None	Individual	csebuetnlp/banglabert
783513	None	Little to None	None	csebuetnlp/banglabert
714839	None	Little to None	None	csebuetnlp/banglabert
296591	None	Little to None	None	csebuetnlp/banglabert
89081	None	Little to None	Organization	csebuetnlp/banglabert
445635	None	Little to None	None	csebuetnlp/banglabert
757598	None	Little to None	None	csebuetnlp/banglabert
39822	Political Hate	Severe	Community	csebuetnlp/banglabert
470123	None	Little to None	None	csebuetnlp/banglabert
307053	Abusive	Severe	Individual	csebuetnlp/banglabert
141210	Political Hate	Little to None	Organization	csebuetnlp/banglabert
174029	None	Little to None	None	csebuetnlp/banglabert
773409	None	Little to None	None	csebuetnlp/banglabert
838299	None	Little to None	None	csebuetnlp/banglabert
533335	None	Little to None	None	csebuetnlp/banglabert
594234	None	Little to None	None	csebuetnlp/banglabert
754615	Abusive	Severe	Community	csebuetnlp/banglabert
480953	Abusive	Mild	Individual	csebuetnlp/banglabert
902367	Abusive	Severe	Organization	csebuetnlp/banglabert
361571	Religious Hate	Little to None	None	csebuetnlp/banglabert
535028	None	Little to None	None	csebuetnlp/banglabert
34848	None	Little to None	None	csebuetnlp/banglabert
851498	None	Little to None	None	csebuetnlp/banglabert
431136	None	Little to None	None	csebuetnlp/banglabert
631939	None	Little to None	None	csebuetnlp/banglabert
822095	None	Little to None	None	csebuetnlp/banglabert
773243	None	Little to None	None	csebuetnlp/banglabert
490928	Abusive	Mild	Individual	csebuetnlp/banglabert
46416	None	Little to None	None	csebuetnlp/banglabert
587175	Abusive	Mild	Individual	csebuetnlp/banglabert
931724	None	Little to None	None	csebuetnlp/banglabert
913468	None	Little to None	None	csebuetnlp/banglabert
502951	None	Little to None	None	csebuetnlp/banglabert
355754	None	Little to None	None	csebuetnlp/banglabert
622669	None	Little to None	None	csebuetnlp/banglabert
869466	None	Little to None	None	csebuetnlp/banglabert
198780	Abusive	Little to None	Individual	csebuetnlp/banglabert
535412	None	Little to None	None	csebuetnlp/banglabert
584067	None	Little to None	None	csebuetnlp/banglabert
874981	None	Little to None	None	csebuetnlp/banglabert
424890	None	Severe	Community	csebuetnlp/banglabert
558792	None	Little to None	Society	csebuetnlp/banglabert
322880	None	Little to None	Individual	csebuetnlp/banglabert
190760	None	Little to None	None	csebuetnlp/banglabert
741373	None	Little to None	None	csebuetnlp/banglabert
689268	Religious Hate	Mild	Community	csebuetnlp/banglabert
877156	None	Little to None	None	csebuetnlp/banglabert
782624	None	Little to None	None	csebuetnlp/banglabert
608398	None	Little to None	None	csebuetnlp/banglabert
358623	None	Little to None	None	csebuetnlp/banglabert
514727	None	Little to None	None	csebuetnlp/banglabert
486743	None	Little to None	None	csebuetnlp/banglabert
566746	Profane	Severe	Society	csebuetnlp/banglabert
408236	None	Little to None	None	csebuetnlp/banglabert
459949	None	Little to None	None	csebuetnlp/banglabert
439045	None	Little to None	None	csebuetnlp/banglabert
495967	None	Little to None	None	csebuetnlp/banglabert
261976	Profane	Severe	Organization	csebuetnlp/banglabert
615700	Abusive	Little to None	Individual	csebuetnlp/banglabert
891921	None	Little to None	Individual	csebuetnlp/banglabert
689350	None	Little to None	None	csebuetnlp/banglabert
477655	None	Little to None	None	csebuetnlp/banglabert
431693	None	Little to None	None	csebuetnlp/banglabert
615812	None	Little to None	None	csebuetnlp/banglabert
499465	Abusive	Mild	Community	csebuetnlp/banglabert
165268	None	Little to None	None	csebuetnlp/banglabert
292603	Profane	Severe	Individual	csebuetnlp/banglabert
730909	Abusive	Severe	Individual	csebuetnlp/banglabert
815654	Abusive	Mild	Society	csebuetnlp/banglabert
877663	Abusive	Mild	Community	csebuetnlp/banglabert
793522	Religious Hate	Little to None	None	csebuetnlp/banglabert
350538	None	Little to None	None	csebuetnlp/banglabert
873135	None	Little to None	None	csebuetnlp/banglabert
839039	Abusive	Little to None	None	csebuetnlp/banglabert
396410	None	Little to None	None	csebuetnlp/banglabert
637519	Political Hate	Little to None	Organization	csebuetnlp/banglabert
427252	Abusive	Mild	Community	csebuetnlp/banglabert
730447	None	Little to None	None	csebuetnlp/banglabert
211215	Political Hate	Mild	Organization	csebuetnlp/banglabert
14933	None	Little to None	None	csebuetnlp/banglabert
694449	None	Little to None	None	csebuetnlp/banglabert
501522	Abusive	Mild	Community	csebuetnlp/banglabert
1420	Profane	Severe	Individual	csebuetnlp/banglabert
789130	None	Mild	None	csebuetnlp/banglabert
857965	None	Little to None	None	csebuetnlp/banglabert
276694	None	Little to None	None	csebuetnlp/banglabert
224721	Profane	Severe	Individual	csebuetnlp/banglabert
571183	None	Little to None	None	csebuetnlp/banglabert
536219	None	Little to None	None	csebuetnlp/banglabert
596564	None	Little to None	None	csebuetnlp/banglabert
72007	Abusive	Mild	Individual	csebuetnlp/banglabert
551597	Religious Hate	Mild	Individual	csebuetnlp/banglabert
500458	None	Little to None	None	csebuetnlp/banglabert
820117	None	Little to None	Individual	csebuetnlp/banglabert
262701	Abusive	Mild	Individual	csebuetnlp/banglabert
114972	None	Little to None	None	csebuetnlp/banglabert
561947	None	Little to None	None	csebuetnlp/banglabert
276309	Political Hate	Mild	Individual	csebuetnlp/banglabert
77931	None	Little to None	Individual	csebuetnlp/banglabert
45821	None	Little to None	Organization	csebuetnlp/banglabert
630739	Abusive	Little to None	None	csebuetnlp/banglabert
666053	None	Little to None	None	csebuetnlp/banglabert
584973	None	Little to None	None	csebuetnlp/banglabert
60401	None	Little to None	None	csebuetnlp/banglabert
438467	None	Little to None	None	csebuetnlp/banglabert
486588	None	Little to None	None	csebuetnlp/banglabert
870249	None	Little to None	None	csebuetnlp/banglabert
13629	None	Little to None	None	csebuetnlp/banglabert
820891	None	Little to None	None	csebuetnlp/banglabert
713040	None	Little to None	None	csebuetnlp/banglabert
511046	Profane	Severe	Individual	csebuetnlp/banglabert
599431	None	Little to None	None	csebuetnlp/banglabert
615500	Profane	Little to None	Society	csebuetnlp/banglabert
191879	Abusive	Severe	Organization	csebuetnlp/banglabert
935219	Profane	Severe	Individual	csebuetnlp/banglabert
497003	None	Little to None	None	csebuetnlp/banglabert
328626	Abusive	Little to None	Individual	csebuetnlp/banglabert
600775	None	Little to None	None	csebuetnlp/banglabert
794151	None	Little to None	None	csebuetnlp/banglabert
304354	None	Little to None	None	csebuetnlp/banglabert
863831	None	Little to None	None	csebuetnlp/banglabert
536451	None	Little to None	None	csebuetnlp/banglabert
469815	None	Little to None	None	csebuetnlp/banglabert
451640	None	Little to None	None	csebuetnlp/banglabert
715669	None	Little to None	None	csebuetnlp/banglabert
293536	None	Little to None	None	csebuetnlp/banglabert
848141	None	Little to None	None	csebuetnlp/banglabert
162462	Profane	Severe	Individual	csebuetnlp/banglabert
826517	None	Little to None	None	csebuetnlp/banglabert
437802	Profane	Severe	Organization	csebuetnlp/banglabert
6545	Abusive	Mild	Society	csebuetnlp/banglabert
415532	Abusive	Severe	Community	csebuetnlp/banglabert
482579	None	Little to None	None	csebuetnlp/banglabert
25447	None	Little to None	None	csebuetnlp/banglabert
362442	None	Little to None	None	csebuetnlp/banglabert
541076	None	Little to None	None	csebuetnlp/banglabert
358430	None	Little to None	None	csebuetnlp/banglabert
448088	None	Little to None	None	csebuetnlp/banglabert
820462	None	Little to None	None	csebuetnlp/banglabert
774314	Political Hate	Mild	Individual	csebuetnlp/banglabert
590133	None	Little to None	None	csebuetnlp/banglabert
502211	None	Little to None	None	csebuetnlp/banglabert
659859	None	Little to None	None	csebuetnlp/banglabert
579594	Abusive	Mild	Organization	csebuetnlp/banglabert
779913	None	Little to None	None	csebuetnlp/banglabert
651697	None	Little to None	Organization	csebuetnlp/banglabert
521676	None	Little to None	None	csebuetnlp/banglabert
300760	None	Little to None	None	csebuetnlp/banglabert
243375	None	Little to None	None	csebuetnlp/banglabert
378195	Abusive	Little to None	None	csebuetnlp/banglabert
693937	Political Hate	Little to None	Organization	csebuetnlp/banglabert
613895	None	Little to None	None	csebuetnlp/banglabert
297600	Political Hate	Severe	Individual	csebuetnlp/banglabert
256541	Political Hate	Mild	Organization	csebuetnlp/banglabert
674641	None	Little to None	None	csebuetnlp/banglabert
931806	None	Little to None	None	csebuetnlp/banglabert
318536	None	Little to None	None	csebuetnlp/banglabert
567244	Profane	Severe	Individual	csebuetnlp/banglabert
46504	None	Little to None	None	csebuetnlp/banglabert
478958	Religious Hate	Mild	Community	csebuetnlp/banglabert
597266	None	Little to None	None	csebuetnlp/banglabert
426628	None	Little to None	None	csebuetnlp/banglabert
86960	None	Little to None	None	csebuetnlp/banglabert
827165	Profane	Severe	None	csebuetnlp/banglabert
101408	None	Severe	Individual	csebuetnlp/banglabert
171808	None	Little to None	None	csebuetnlp/banglabert
123884	None	Little to None	None	csebuetnlp/banglabert
502532	None	Little to None	None	csebuetnlp/banglabert
465753	None	Little to None	None	csebuetnlp/banglabert
49662	None	Little to None	None	csebuetnlp/banglabert
401269	Profane	Severe	Organization	csebuetnlp/banglabert
785334	None	Little to None	None	csebuetnlp/banglabert
259549	Abusive	Little to None	Individual	csebuetnlp/banglabert
405129	None	Little to None	None	csebuetnlp/banglabert
824858	Abusive	Little to None	Society	csebuetnlp/banglabert
124966	Political Hate	Mild	Organization	csebuetnlp/banglabert
604003	None	Little to None	None	csebuetnlp/banglabert
784928	None	Mild	None	csebuetnlp/banglabert
31894	None	Little to None	None	csebuetnlp/banglabert
677321	Political Hate	Mild	Organization	csebuetnlp/banglabert
695579	None	Little to None	None	csebuetnlp/banglabert
307641	Abusive	Little to None	Individual	csebuetnlp/banglabert
640430	Political Hate	Severe	Organization	csebuetnlp/banglabert
161897	None	Little to None	None	csebuetnlp/banglabert
100750	Political Hate	Little to None	None	csebuetnlp/banglabert
2074	None	Little to None	None	csebuetnlp/banglabert
920286	Abusive	Severe	Individual	csebuetnlp/banglabert
222567	Abusive	Mild	None	csebuetnlp/banglabert
708907	None	Little to None	None	csebuetnlp/banglabert
872871	None	Little to None	None	csebuetnlp/banglabert
591590	None	Little to None	None	csebuetnlp/banglabert
909144	None	Little to None	Organization	csebuetnlp/banglabert
511180	None	Little to None	None	csebuetnlp/banglabert
427628	Abusive	Severe	Individual	csebuetnlp/banglabert
628833	None	Little to None	None	csebuetnlp/banglabert
849422	None	Little to None	None	csebuetnlp/banglabert
40248	Religious Hate	Little to None	None	csebuetnlp/banglabert
665748	Political Hate	Mild	Organization	csebuetnlp/banglabert
115294	Political Hate	Severe	Individual	csebuetnlp/banglabert
601680	Political Hate	Severe	Organization	csebuetnlp/banglabert
12021	None	Little to None	Community	csebuetnlp/banglabert
568336	None	Little to None	None	csebuetnlp/banglabert
261368	Profane	Severe	Individual	csebuetnlp/banglabert
477817	None	Little to None	None	csebuetnlp/banglabert
445682	None	Little to None	None	csebuetnlp/banglabert
496891	None	Little to None	None	csebuetnlp/banglabert
103981	Political Hate	Mild	Organization	csebuetnlp/banglabert
356583	None	Little to None	None	csebuetnlp/banglabert
315681	None	Little to None	None	csebuetnlp/banglabert
376795	None	Little to None	None	csebuetnlp/banglabert
142352	None	Little to None	None	csebuetnlp/banglabert
761483	None	Little to None	None	csebuetnlp/banglabert
659121	None	Little to None	None	csebuetnlp/banglabert
510144	None	Little to None	None	csebuetnlp/banglabert
414795	Abusive	Mild	Society	csebuetnlp/banglabert
779036	None	Little to None	None	csebuetnlp/banglabert
766589	None	Little to None	None	csebuetnlp/banglabert
620744	None	Little to None	None	csebuetnlp/banglabert
119177	Religious Hate	Little to None	None	csebuetnlp/banglabert
855777	None	Little to None	None	csebuetnlp/banglabert
853152	Abusive	Severe	Individual	csebuetnlp/banglabert
925966	None	Little to None	None	csebuetnlp/banglabert
288479	Political Hate	Severe	Organization	csebuetnlp/banglabert
43621	Profane	Severe	Individual	csebuetnlp/banglabert
775359	Abusive	Mild	Society	csebuetnlp/banglabert
400333	None	Little to None	None	csebuetnlp/banglabert
861911	Profane	Severe	Community	csebuetnlp/banglabert
550107	None	Little to None	None	csebuetnlp/banglabert
582256	Abusive	Mild	Community	csebuetnlp/banglabert
368538	None	Little to None	None	csebuetnlp/banglabert
593889	Abusive	Mild	Community	csebuetnlp/banglabert
158200	None	Little to None	None	csebuetnlp/banglabert
433569	Profane	Severe	Individual	csebuetnlp/banglabert
332287	None	Little to None	None	csebuetnlp/banglabert
340607	None	Little to None	None	csebuetnlp/banglabert
756213	None	Little to None	None	csebuetnlp/banglabert
749950	Abusive	Little to None	Community	csebuetnlp/banglabert
72491	Political Hate	Severe	Individual	csebuetnlp/banglabert
379055	None	Little to None	None	csebuetnlp/banglabert
280816	None	Little to None	None	csebuetnlp/banglabert
495641	None	Little to None	Society	csebuetnlp/banglabert
552783	None	Little to None	Individual	csebuetnlp/banglabert
828308	None	Little to None	None	csebuetnlp/banglabert
141089	None	Little to None	None	csebuetnlp/banglabert
512270	Abusive	Mild	Organization	csebuetnlp/banglabert
317593	None	Little to None	None	csebuetnlp/banglabert
458630	None	Little to None	None	csebuetnlp/banglabert
303092	None	Little to None	None	csebuetnlp/banglabert
53722	Political Hate	Mild	Organization	csebuetnlp/banglabert
734204	None	Little to None	None	csebuetnlp/banglabert
932941	Profane	Severe	Individual	csebuetnlp/banglabert
589998	Abusive	Little to None	Organization	csebuetnlp/banglabert
5650	None	Little to None	None	csebuetnlp/banglabert
58866	None	Little to None	None	csebuetnlp/banglabert
115484	None	Little to None	None	csebuetnlp/banglabert
667651	None	Little to None	None	csebuetnlp/banglabert
565531	None	Little to None	None	csebuetnlp/banglabert
12875	Abusive	Mild	Society	csebuetnlp/banglabert
734945	None	Little to None	Society	csebuetnlp/banglabert
917049	None	Little to None	None	csebuetnlp/banglabert
446818	None	Little to None	None	csebuetnlp/banglabert
463712	None	Little to None	Individual	csebuetnlp/banglabert
319920	Political Hate	Little to None	Organization	csebuetnlp/banglabert
718327	None	Little to None	None	csebuetnlp/banglabert
391914	None	Little to None	None	csebuetnlp/banglabert
714166	Abusive	Mild	Individual	csebuetnlp/banglabert
776147	None	Little to None	None	csebuetnlp/banglabert
134516	None	Little to None	None	csebuetnlp/banglabert
126593	None	Little to None	None	csebuetnlp/banglabert
386704	None	Little to None	None	csebuetnlp/banglabert
242734	None	Little to None	None	csebuetnlp/banglabert
139431	Abusive	Severe	Individual	csebuetnlp/banglabert
462008	None	Little to None	None	csebuetnlp/banglabert
845876	Political Hate	Mild	Organization	csebuetnlp/banglabert
485735	None	Little to None	None	csebuetnlp/banglabert
294407	None	Little to None	None	csebuetnlp/banglabert
125502	None	Little to None	None	csebuetnlp/banglabert
79871	None	Little to None	None	csebuetnlp/banglabert
240882	None	Little to None	None	csebuetnlp/banglabert
109108	Political Hate	Severe	Organization	csebuetnlp/banglabert
807772	None	Little to None	None	csebuetnlp/banglabert
308487	Abusive	Little to None	Community	csebuetnlp/banglabert
741408	None	Little to None	None	csebuetnlp/banglabert
194292	Political Hate	Little to None	Organization	csebuetnlp/banglabert
24464	Profane	Severe	Individual	csebuetnlp/banglabert
708109	None	Little to None	None	csebuetnlp/banglabert
27268	None	Little to None	None	csebuetnlp/banglabert
926009	None	Little to None	None	csebuetnlp/banglabert
198967	Abusive	Mild	Individual	csebuetnlp/banglabert
733369	None	Little to None	None	csebuetnlp/banglabert
518263	None	Little to None	None	csebuetnlp/banglabert
428733	None	Little to None	None	csebuetnlp/banglabert
136489	None	Little to None	None	csebuetnlp/banglabert
68131	Abusive	Severe	Organization	csebuetnlp/banglabert
214596	Abusive	Mild	Individual	csebuetnlp/banglabert
619074	None	Little to None	None	csebuetnlp/banglabert
468060	Abusive	Mild	Community	csebuetnlp/banglabert
919078	None	Little to None	None	csebuetnlp/banglabert
72797	None	Little to None	None	csebuetnlp/banglabert
267332	Abusive	Little to None	Community	csebuetnlp/banglabert
495675	None	Little to None	Organization	csebuetnlp/banglabert
757167	None	Little to None	None	csebuetnlp/banglabert
159246	Abusive	Severe	Community	csebuetnlp/banglabert
222319	Abusive	Little to None	Community	csebuetnlp/banglabert
141688	None	Little to None	None	csebuetnlp/banglabert
588060	None	Little to None	None	csebuetnlp/banglabert
20336	Abusive	Mild	None	csebuetnlp/banglabert
530347	Religious Hate	Severe	Individual	csebuetnlp/banglabert
120486	None	Little to None	None	csebuetnlp/banglabert
281912	None	Little to None	None	csebuetnlp/banglabert
209210	Political Hate	Mild	Organization	csebuetnlp/banglabert
119988	None	Little to None	None	csebuetnlp/banglabert
367955	None	Little to None	None	csebuetnlp/banglabert
490961	None	Little to None	None	csebuetnlp/banglabert
705500	None	Little to None	Organization	csebuetnlp/banglabert
564232	None	Little to None	None	csebuetnlp/banglabert
694750	None	Little to None	None	csebuetnlp/banglabert
321877	None	Little to None	None	csebuetnlp/banglabert
292436	None	Little to None	None	csebuetnlp/banglabert
741913	None	Little to None	None	csebuetnlp/banglabert
605992	Abusive	Mild	Individual	csebuetnlp/banglabert
450057	None	Little to None	None	csebuetnlp/banglabert
458118	None	Little to None	Community	csebuetnlp/banglabert
760827	None	Little to None	None	csebuetnlp/banglabert
217241	Abusive	Severe	Individual	csebuetnlp/banglabert
914980	None	Little to None	None	csebuetnlp/banglabert
85029	None	Little to None	None	csebuetnlp/banglabert
889398	None	Little to None	None	csebuetnlp/banglabert
380935	Abusive	Little to None	Society	csebuetnlp/banglabert
342167	None	Mild	Individual	csebuetnlp/banglabert
16697	Political Hate	Mild	Community	csebuetnlp/banglabert
311519	None	Little to None	None	csebuetnlp/banglabert
434358	None	Little to None	None	csebuetnlp/banglabert
36681	None	Little to None	None	csebuetnlp/banglabert
310759	Abusive	Little to None	None	csebuetnlp/banglabert
725323	None	Little to None	None	csebuetnlp/banglabert
353926	None	Little to None	None	csebuetnlp/banglabert
876563	None	Little to None	None	csebuetnlp/banglabert
798595	None	Little to None	None	csebuetnlp/banglabert
671446	None	Little to None	None	csebuetnlp/banglabert
716066	None	Little to None	None	csebuetnlp/banglabert
758952	None	Little to None	None	csebuetnlp/banglabert
336955	None	Little to None	None	csebuetnlp/banglabert
52086	None	Little to None	None	csebuetnlp/banglabert
693822	Profane	Severe	Organization	csebuetnlp/banglabert
723861	Abusive	Little to None	Organization	csebuetnlp/banglabert
115176	None	Little to None	None	csebuetnlp/banglabert
293206	Abusive	Mild	Organization	csebuetnlp/banglabert
909668	Abusive	Mild	Organization	csebuetnlp/banglabert
99179	None	Little to None	None	csebuetnlp/banglabert
735183	Political Hate	Little to None	Society	csebuetnlp/banglabert
833916	None	Little to None	None	csebuetnlp/banglabert
492863	None	Little to None	None	csebuetnlp/banglabert
673929	None	Little to None	None	csebuetnlp/banglabert
187628	None	Little to None	None	csebuetnlp/banglabert
512539	None	Little to None	None	csebuetnlp/banglabert
667552	None	Little to None	None	csebuetnlp/banglabert
722329	Abusive	Mild	Organization	csebuetnlp/banglabert
69405	Abusive	Little to None	Individual	csebuetnlp/banglabert
485148	None	Little to None	None	csebuetnlp/banglabert
356178	Abusive	Severe	Society	csebuetnlp/banglabert
744915	None	Little to None	None	csebuetnlp/banglabert
908716	None	Little to None	None	csebuetnlp/banglabert
27654	Political Hate	Mild	Organization	csebuetnlp/banglabert
57996	Abusive	Little to None	Individual	csebuetnlp/banglabert
532197	Profane	Severe	Individual	csebuetnlp/banglabert
172936	None	Little to None	None	csebuetnlp/banglabert
144414	None	Little to None	None	csebuetnlp/banglabert
750117	None	Little to None	None	csebuetnlp/banglabert
207748	Political Hate	Mild	Organization	csebuetnlp/banglabert
533792	None	Little to None	Individual	csebuetnlp/banglabert
515596	None	Little to None	None	csebuetnlp/banglabert
362565	None	Little to None	None	csebuetnlp/banglabert
814201	Profane	Severe	Organization	csebuetnlp/banglabert
292873	None	Little to None	None	csebuetnlp/banglabert
188085	None	Little to None	None	csebuetnlp/banglabert
305639	None	Little to None	None	csebuetnlp/banglabert
530553	None	Little to None	None	csebuetnlp/banglabert
555212	Abusive	Little to None	Community	csebuetnlp/banglabert
226321	Political Hate	Severe	Organization	csebuetnlp/banglabert
242018	None	Little to None	None	csebuetnlp/banglabert
388337	Political Hate	Little to None	Organization	csebuetnlp/banglabert
66232	Abusive	Mild	Community	csebuetnlp/banglabert
103018	Abusive	Mild	Individual	csebuetnlp/banglabert
31872	None	Little to None	None	csebuetnlp/banglabert
596109	Political Hate	Mild	Organization	csebuetnlp/banglabert
434147	Political Hate	Mild	Individual	csebuetnlp/banglabert
72048	Abusive	Mild	Individual	csebuetnlp/banglabert
693883	Political Hate	Mild	Society	csebuetnlp/banglabert
429389	None	Little to None	None	csebuetnlp/banglabert
473461	Profane	Severe	Organization	csebuetnlp/banglabert
718424	Profane	Severe	Individual	csebuetnlp/banglabert
576688	None	Little to None	None	csebuetnlp/banglabert
539121	None	Little to None	None	csebuetnlp/banglabert
409344	Abusive	Mild	Organization	csebuetnlp/banglabert
797090	None	Little to None	None	csebuetnlp/banglabert
76153	Abusive	Little to None	Individual	csebuetnlp/banglabert
868018	None	Little to None	None	csebuetnlp/banglabert
511278	None	Little to None	None	csebuetnlp/banglabert
79251	Profane	Severe	Organization	csebuetnlp/banglabert
475969	Abusive	Mild	Community	csebuetnlp/banglabert
5032	None	Little to None	None	csebuetnlp/banglabert
239973	None	Little to None	None	csebuetnlp/banglabert
603047	Abusive	Severe	Community	csebuetnlp/banglabert
647875	Political Hate	Mild	Individual	csebuetnlp/banglabert
199005	Abusive	Mild	Organization	csebuetnlp/banglabert
324621	None	Little to None	None	csebuetnlp/banglabert
770964	None	Little to None	None	csebuetnlp/banglabert
795986	None	Little to None	None	csebuetnlp/banglabert
457670	None	Little to None	None	csebuetnlp/banglabert
259711	Profane	Severe	Individual	csebuetnlp/banglabert
354655	None	Little to None	None	csebuetnlp/banglabert
407146	None	Little to None	None	csebuetnlp/banglabert
636640	None	Little to None	None	csebuetnlp/banglabert
804370	None	Little to None	None	csebuetnlp/banglabert
691104	None	Little to None	None	csebuetnlp/banglabert
734680	Abusive	Little to None	Community	csebuetnlp/banglabert
823502	None	Little to None	None	csebuetnlp/banglabert
531005	Abusive	Mild	Individual	csebuetnlp/banglabert
424184	None	Little to None	None	csebuetnlp/banglabert
287189	Abusive	Mild	Individual	csebuetnlp/banglabert
34555	None	Little to None	None	csebuetnlp/banglabert
493631	None	Little to None	None	csebuetnlp/banglabert
119918	None	Little to None	None	csebuetnlp/banglabert
40105	Political Hate	Mild	Organization	csebuetnlp/banglabert
615422	None	Little to None	Individual	csebuetnlp/banglabert
798140	None	Little to None	None	csebuetnlp/banglabert
193475	None	Little to None	None	csebuetnlp/banglabert
85154	None	Little to None	Community	csebuetnlp/banglabert
174317	None	Little to None	None	csebuetnlp/banglabert
205283	Political Hate	Severe	Individual	csebuetnlp/banglabert
601880	None	Little to None	None	csebuetnlp/banglabert
762676	Abusive	Mild	Society	csebuetnlp/banglabert
875990	None	Little to None	None	csebuetnlp/banglabert
870813	None	Little to None	None	csebuetnlp/banglabert
414581	None	Little to None	None	csebuetnlp/banglabert
460547	Abusive	Mild	None	csebuetnlp/banglabert
109261	None	Little to None	None	csebuetnlp/banglabert
816935	None	Little to None	None	csebuetnlp/banglabert
630415	None	Little to None	None	csebuetnlp/banglabert
582246	None	Little to None	None	csebuetnlp/banglabert
463096	None	Little to None	None	csebuetnlp/banglabert
749568	None	Little to None	None	csebuetnlp/banglabert
775786	None	Little to None	Society	csebuetnlp/banglabert
714282	None	Little to None	None	csebuetnlp/banglabert
662667	None	Little to None	None	csebuetnlp/banglabert
225837	None	Little to None	None	csebuetnlp/banglabert
168142	None	Little to None	None	csebuetnlp/banglabert
641910	None	Little to None	None	csebuetnlp/banglabert
763579	None	Little to None	None	csebuetnlp/banglabert
830107	None	Little to None	None	csebuetnlp/banglabert
706770	None	Little to None	None	csebuetnlp/banglabert
273099	None	Little to None	None	csebuetnlp/banglabert
24238	None	Little to None	None	csebuetnlp/banglabert
333725	None	Little to None	None	csebuetnlp/banglabert
847975	None	Little to None	None	csebuetnlp/banglabert
735249	Political Hate	Mild	Society	csebuetnlp/banglabert
266369	None	Little to None	None	csebuetnlp/banglabert
828154	None	Little to None	None	csebuetnlp/banglabert
576746	None	Little to None	None	csebuetnlp/banglabert
601669	Abusive	Mild	Individual	csebuetnlp/banglabert
879	Political Hate	Mild	Organization	csebuetnlp/banglabert
101391	Abusive	Little to None	Community	csebuetnlp/banglabert
38360	Political Hate	Little to None	None	csebuetnlp/banglabert
654460	Abusive	Mild	Community	csebuetnlp/banglabert
435370	Abusive	Mild	Organization	csebuetnlp/banglabert
858159	Abusive	Mild	Individual	csebuetnlp/banglabert
352635	Abusive	Mild	Society	csebuetnlp/banglabert
844317	None	Little to None	None	csebuetnlp/banglabert
221616	Political Hate	Mild	Organization	csebuetnlp/banglabert
768118	Abusive	Little to None	Society	csebuetnlp/banglabert
639519	None	Little to None	None	csebuetnlp/banglabert
80769	None	Little to None	None	csebuetnlp/banglabert
690556	Abusive	Little to None	None	csebuetnlp/banglabert
431998	None	Little to None	None	csebuetnlp/banglabert
804707	None	Little to None	None	csebuetnlp/banglabert
475927	None	Little to None	None	csebuetnlp/banglabert
902754	Abusive	Little to None	Society	csebuetnlp/banglabert
579862	None	Little to None	None	csebuetnlp/banglabert
732325	None	Little to None	None	csebuetnlp/banglabert
894351	None	Little to None	None	csebuetnlp/banglabert
608295	Abusive	Mild	Individual	csebuetnlp/banglabert
92749	Abusive	Little to None	Individual	csebuetnlp/banglabert
46717	Abusive	Mild	Community	csebuetnlp/banglabert
626868	None	Little to None	None	csebuetnlp/banglabert
174993	None	Little to None	None	csebuetnlp/banglabert
659012	Political Hate	Little to None	Organization	csebuetnlp/banglabert
769972	Abusive	Mild	Community	csebuetnlp/banglabert
628491	None	Little to None	None	csebuetnlp/banglabert
4724	None	Little to None	None	csebuetnlp/banglabert
30333	None	Little to None	None	csebuetnlp/banglabert
383111	None	Little to None	None	csebuetnlp/banglabert
193342	Political Hate	Little to None	None	csebuetnlp/banglabert
641481	Political Hate	Mild	Individual	csebuetnlp/banglabert
786695	None	Little to None	Organization	csebuetnlp/banglabert
94409	None	Little to None	None	csebuetnlp/banglabert
3194	Political Hate	Little to None	Society	csebuetnlp/banglabert
544411	None	Little to None	None	csebuetnlp/banglabert
280623	None	Little to None	None	csebuetnlp/banglabert
307067	None	Little to None	None	csebuetnlp/banglabert
