id	hate_severity	model
74842	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
702177	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
7284	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
100970	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
914847	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
377047	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
176150	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
180610	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
229964	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
685719	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
661639	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
821703	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
149688	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
618248	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
173384	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
740315	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
265399	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
608007	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
331948	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
324593	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
56506	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
50964	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
638983	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
722237	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
900132	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
736864	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
554571	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
84890	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
216806	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
191514	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
902387	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
211931	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
204200	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
422439	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
573250	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
659858	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
14541	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
33550	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
398322	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
700953	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
931477	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
449547	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
778914	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
572358	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
501171	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
503869	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
453128	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
857463	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
341589	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
316343	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
6565	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
357393	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
116036	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
430731	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
581372	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
186164	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
816788	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
556679	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
677788	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
675834	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
385676	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
492470	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
925997	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
872457	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
546813	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
565693	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
22335	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
501458	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
771540	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
888873	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
571268	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
188967	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
126708	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
64076	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
86541	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
817225	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
14376	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
478490	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
861575	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
832234	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
334582	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
406359	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
756445	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
867132	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
193879	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
494893	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
738871	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
747487	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
613327	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
194841	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
928460	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
424020	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
807186	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
323372	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
306987	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
874063	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
463961	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
694105	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
134986	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
385466	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
273129	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
42614	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
426021	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
486124	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
203069	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
306011	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
471855	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
693980	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
558246	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
546663	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
481941	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
448087	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
252870	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
431065	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
793719	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
680218	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
63931	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
824856	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
892843	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
257967	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
935122	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
263931	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
176292	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
145403	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
108079	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
839391	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
804809	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
668515	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
868672	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
411595	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
71251	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
728409	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
744349	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
552172	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
334772	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
809800	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
151771	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
114520	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
710131	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
653120	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
235791	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
226795	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
644770	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
450973	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
320386	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
523178	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
393548	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
600112	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
389250	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
897711	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
298444	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
472346	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
730830	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
367622	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
350547	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
911828	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
275615	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
14989	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
51127	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
501860	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
671088	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
44723	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
881618	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
907393	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
299506	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
730769	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
657946	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
288368	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
561375	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
381537	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
108068	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
748750	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
115117	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
46498	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
543974	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
640602	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
431115	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
332219	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
355467	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
741652	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
392596	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
634011	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
413798	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
880468	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
26320	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
583733	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
851585	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
33937	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
145268	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
230551	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
798875	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
844754	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
181128	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
452635	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
80082	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
291820	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
357006	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
312793	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
205439	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
669167	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
315702	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
847707	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
771119	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
830017	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
234419	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
938492	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
723798	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
711570	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
669286	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
417335	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
546316	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
645851	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
312461	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
175857	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
41817	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
300526	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
586333	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
107823	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
678553	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
870537	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
240341	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
537593	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
629728	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
868996	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
878758	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
113015	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
347229	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
500263	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
126898	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
238667	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
60784	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
649132	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
711203	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
437920	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
798774	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
448448	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
665689	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
417933	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
709151	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
379340	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
690708	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
646030	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
298650	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
641607	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
542399	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
519422	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
159132	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
281493	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
36758	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
242300	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
195863	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
695540	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
24023	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
645669	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
229600	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
511955	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
430263	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
477861	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
498188	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
935306	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
905523	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
909996	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
218435	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
472642	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
422182	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
167774	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
469295	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
648017	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
924632	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
908795	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
845556	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
519031	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
380666	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
307046	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
845529	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
324559	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
525749	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
92238	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
284797	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
915536	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
209898	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
102783	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
472865	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
19842	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
702088	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
280461	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
176045	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
680801	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
597550	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
419753	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
269165	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
373417	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
776860	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
781111	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
218023	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
338326	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
418672	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
530176	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
758328	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
295984	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
479955	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
731973	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
269508	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
442710	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
371016	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
218617	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
335944	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
27668	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
471568	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
302569	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
743492	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
378993	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
843171	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
45677	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
449888	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
491889	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
599393	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
63960	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
77576	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
864290	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
667249	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
406574	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
132949	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
642228	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
836008	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
51310	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
927386	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
448323	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
614076	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
669977	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
891884	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
540820	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
293597	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
822939	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
521187	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
830291	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
361165	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
136373	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
656537	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
660656	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
751760	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
414299	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
682720	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
723687	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
527400	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
411219	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
849243	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
223449	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
152399	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
789131	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
187056	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
292423	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
555220	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
637099	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
670462	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
419971	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
869288	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
302421	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
254022	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
594398	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
104665	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
919421	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
653278	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
770050	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
227106	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
102608	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
870788	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
128649	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
896415	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
914602	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
305285	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
328147	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
92915	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
366920	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
190315	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
379924	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
143947	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
926857	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
745895	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
836498	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
53080	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
616442	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
631642	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
916651	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
486345	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
745176	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
90644	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
298787	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
380874	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
871451	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
752914	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
